#,ID,Source,Country,Group,Subject,Level,Question,BackStory,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot,ABILITY,INDEX
706,6,False Belief Task.jsonl,,,False Belief Task,,ماذا يعتقد شياو بي أن شياو لي يتوقع أن يجد في الدرج؟,يجد شياو لي درجًا في غرفة المعيشة، وعلى التسمية الموجودة على الدرج كلمة أزرار، ولا يستطيع شياو لي رؤية ما يوجد داخل الدرج، يفتح شياو لي الدرج ويجد كوبًا، ولا توجد أزرار في الدرج، ثم يغلق الدرج ويعيده إلى مكانه، يدخل شياو بي غرفة المعيشة ويرى الدرج.,,C,باذنجان,كوب,زر,فستان,,False,Belief: Content false beliefs Belief: Second-order beliefs,6
707,1,False Belief Task.jsonl,,,False Belief Task,,ما يوجد في الخزانة؟,"تجد شياو هونغ خزانة في المكتبة، وهناك ملصق على الخزانة مكتوب عليه ""أكواب""، شياو هونغ لا يمكنها رؤية ما يوجد داخل الخزانة، شياو هونغ تفتح الخزانة وتجد بطاطس، ولا يوجد أكواب في الخزانة، شياو هونغ تغلق الخزانة وتعيدها إلى مكانها، يدخل شياو باي المكتبة ويرى الخزانة.",,B,أكواب,ميزان حرارة,طماطم,بطاطس,,False,Belief: Content false beliefs,1
708,2,False Belief Task.jsonl,,,False Belief Task,,ماذا يجب أن يكون في الخزانة؟,"تجد شياو هونغ خزانة في المكتبة، وعلى الخزانة ملصق مكتوب عليه ""أكواب""، ولا تستطيع شياو هونغ رؤية ما بداخل الخزانة، فتحت شياو هونغ الخزانة ووجدت بطاطس، ولا يوجد أكواب في الخزانة، ثم أغلقت شياو هونغ الخزانة وأعادتها إلى مكانها، يدخل شياو باي إلى المكتبة ويرى الخزانة.",,B,ذرة,كوب,سترة,بطاطس,,False,Belief: Content false beliefs,2
709,3,False Belief Task.jsonl,,,False Belief Task,,ماذا تتوقع شياو هونغ أن تجد شياو بي في الخزانة بعد أن يفتحها؟,"تجد شياو هونغ خزانة في المكتبة، وعلى الخزانة ملصق مكتوب عليه ""أكواب""، شياو هونغ لا تستطيع أن ترى ما بداخل الخزانة، شياو هونغ تفتح الخزانة وتجد بطاطس، ولا يوجد أكواب في الخزانة، شياو هونغ تغلق الخزانة وتعيدها إلى مكانها، يدخل شياو بي إلى المكتبة ويرى الخزانة.",,B,كوب,صندوق,بطاطس,جورب,,False,Belief: Content false beliefs,3
710,4,False Belief Task.jsonl,,,False Belief Task,,ماذا يتوقع شياو بي أن يجد في الخزانة بعد فتحها؟,"تجد شياو هونغ خزانة في المكتبة، وعلى الخزانة ملصق مكتوب عليه ""أكواب""، ولا تستطيع شياو هونغ رؤية ما بداخل الخزانة، فتحت شياو هونغ الخزانة ووجدت بطاطس، ولا يوجد أكواب في الخزانة، ثم أغلقت شياو هونغ الخزانة وأعادتها إلى مكانها، ثم دخل شياو بي المكتبة ورأى الخزانة.",,B,كوب,بطاطس,جورب,آلة حاسبة,,False,Belief: Content false beliefs,4
711,5,False Belief Task.jsonl,,,False Belief Task,,ماذا تعتقد شياو هونغ أن شياو بي يتوقع أن يجد في الخزانة بعد أن يفتحها؟,"تجد شياو هونغ خزانة في المكتبة، وعلى الخزانة ملصق مكتوب عليه ""كؤوس""، لا تستطيع شياو هونغ أن ترى ما بداخل الخزانة، فتحت شياو هونغ الخزانة ووجدت بطاطس، ولا يوجد كؤوس في الخزانة، ثم أغلقت شياو هونغ الخزانة ووضعته في مكانه، يدخل شياو بي إلى المكتبة ويرى الخزانة.",,B,جرة,بطاطس,كوب,قلم تلوين,,False,Belief: Content false beliefs Belief: Second-order beliefs,5
712,6,False Belief Task.jsonl,,,False Belief Task,,ماذا يعتقد شياو بي أن شياو هونغ تتوقع أن تجد في الخزانة بعد أن يفتحها شياو بي؟,"تجد شياو هونغ خزانة في المكتبة، وعلى الخزانة ملصق مكتوب عليه ""أكواب""، شياو هونغ لا يمكنها رؤية ما بداخل الخزانة، شياو هونغ تفتح الخزانة وتجد بطاطس، ولا توجد أكواب في الخزانة، شياو هونغ تغلق الخزانة وتعيدها إلى مكانها، يدخل شياو بي إلى المكتبة ويرى الخزانة.",,B,بطاطس,أكواب,جزر,مصابيح كهربائية,,False,Belief: Content false beliefs Belief: Second-order beliefs,6
713,1,False Belief Task.jsonl,,,False Belief Task,,ما يوجد داخل الخزنة؟,يجد شياو مينغ خزنة على المزرعة، العلامة على الخزنة هي قلم ماركر، شياو مينغ لا يمكنه رؤية ما يوجد داخل الخزنة، شياو مينغ يفتح الخزنة ويجد موزة، لا يوجد قلم ماركر داخل الخزنة، شياو مينغ يغلق الخزنة ويعيدها إلى مكانها، يو يو يدخل المزرعة ويرى الخزنة.,,A,قناع,قلم ماركر,موزة,اسفنجة,,False,Belief: Content false beliefs,1
714,2,False Belief Task.jsonl,,,False Belief Task,,ماذا يجب أن يكون في الخزانة؟,يجد شياو مينغ خزانة آمنة على المزرعة، العلامة على الخزانة هي قلم تلوين، لا يستطيع شياو مينغ رؤية ما يوجد داخل الخزانة، يفتح شياو مينغ الخزانة ويجد موزة، لا يوجد قلم تلوين داخل الخزانة، يغلق شياو مينغ الخزانة ويعيدها إلى مكانها، يدخل Youyou المزرعة ويرى الخزانة.,,A,سترة,قلم تلوين,موزة,مسحوق الفلفل,,False,Belief: Content false beliefs,2
715,3,False Belief Task.jsonl,,,False Belief Task,,ماذا يتوقع شياو مينغ أن يجد Youyou داخل الخزنة بعد فتحها؟,يجد شياو مينغ خزنة على المزرعة، وعلى الخزنة ملصق بواسطة قلم ماركر، لا يستطيع شياو مينغ رؤية ما يوجد داخل الخزنة، يفتح شياو مينغ الخزنة ويجد موزًا، ولا يوجد ماركر داخل الخزنة، يغلق شياو مينغ الخزنة ويعيدها إلى مكانها، يدخل Youyou المزرعة ويرى الخزنة.,,A,Marker,Banana,Watch,Cup,,False,Belief: Content false beliefs,3
716,4,False Belief Task.jsonl,,,False Belief Task,,ماذا يتوقع Youyou أن يجد داخل الخزنة بعد فتحها؟,يجد شياو مينغ خزنة على المزرعة، العلامة على الخزنة هي قلم ماركر، شياو مينغ لا يمكنه رؤية ما يوجد داخل الخزنة، شياو مينغ يفتح الخزنة ويجد موزًا، لا يوجد قلم ماركر داخل الخزنة، شياو مينغ يغلق الخزنة ويعيدها إلى مكانها، يدخل Youyou المزرعة ويرى الخزنة.,,A,Marker,Jar,Book,Banana,,False,Belief: Content false beliefs,4
717,5,False Belief Task.jsonl,,,False Belief Task,,ماذا يعتقد شياو مينغ أن Youyou تتوقع أن تجد في الخزنة بعد أن تفتحها؟,يجد شياو مينغ خزنة على المزرعة، وهناك علامة على الخزنة عبارة عن قلم، ولا يمكن لشياو مينغ أن يرى ما يوجد داخل الخزنة، يفتح شياو مينغ الخزنة ويجد موزًا، ولا يوجد قلم داخل الخزنة، يغلق شياو مينغ الخزنة ويعيدها إلى مكانها، يدخل Youyou المزرعة ويرى الخزنة.,,A,طماطم,قلم,موز,كوب,,False,Belief: Content false beliefs Belief: Second-order beliefs,5
718,6,False Belief Task.jsonl,,,False Belief Task,,ماذا يعتقد Youyou أن شياو مينغ يتوقع أن يجد في الخزانة بعد أن يفتحها Youyou؟,يجد شياو مينغ خزانة آمنة على المزرعة، العلامة على الخزانة هي قلم ماركر، شياو مينغ لا يمكنه رؤية ما يوجد داخل الخزانة، شياو مينغ يفتح الخزانة ويجد موزة، لا يوجد قلم ماركر داخل الخزانة، شياو مينغ يغلق الخزانة ويعيدها إلى مكانها، يدخل Youyou المزرعة ويرى الخزانة.,,A,Marker,Compass,Banana,Coconut,,False,Belief: Content false beliefs Belief: Second-order beliefs,6
719,1,False Belief Task.jsonl,,,False Belief Task,,ماذا يوجد داخل الحقيبة؟,يجد لي لي حقيبة يد في البار، العلامة على الحقيبة هي كوب، لا يستطيع لي لي رؤية ما يوجد داخل الحقيبة، يفتح لي لي الحقيبة ويجد قلمًا، لا يوجد كوب داخل الحقيبة، يغلق لي لي الحقيبة ويعيدها إلى مكانها، يدخل شياو باي إلى البار ويرى الحقيبة.,,D,قلم,خيار,كوب,آلة حاسبة,,False,Belief: Content false beliefs,1
720,2,False Belief Task.jsonl,,,False Belief Task,,ماذا يجب أن يكون داخل الحقيبة؟,يجد لي لي حقيبة يد في البار، العلامة على الحقيبة هي كوب، لا يستطيع لي لي رؤية ما يوجد داخل الحقيبة، يفتح لي لي الحقيبة ويجد قلمًا، لا يوجد كوب داخل الحقيبة، يغلق لي لي الحقيبة ويعيدها إلى مكانها، يدخل شياو باي إلى البار ويرى الحقيبة.,,D,قلم,كوب,فستان,ساعة,,False,Belief: Content false beliefs,2
721,3,False Belief Task.jsonl,,,False Belief Task,,ماذا يتوقع لي لي أن يجد داخل حقيبة اليد بعد أن يفتحها شياو باي؟,يجد لي لي حقيبة يد في الشريط، العلامة على حقيبة اليد هي كوب، لا يستطيع لي لي رؤية ما يوجد داخل حقيبة اليد، يفتح لي لي حقيبة اليد ويجد قلماً، لا يوجد كوب داخل حقيبة اليد، يغلق لي لي حقيبة اليد ويعيدها إلى مكانها، يدخل شياو باي الشريط ويرى حقيبة اليد.,,D,ساعة,قلم,جورب,كوب,,False,Belief: Content false beliefs,3
722,4,False Belief Task.jsonl,,,False Belief Task,,ماذا يتوقع شياو باي أن يجد داخل الحقيبة بعد أن يفتحها؟,يجد لي لي حقيبة يد في البار، العلامة على حقيبة اليد هي كوب، لا يستطيع لي لي رؤية ما يوجد داخل الحقيبة، يفتح لي لي الحقيبة ويجد قلمًا، لا يوجد كوب داخل الحقيبة، يغلق لي لي الحقيبة ويعيدها إلى مكانها، يدخل شياو باي إلى البار ويرى الحقيبة.,,D,كوب,سترة,جوز هند,قلم,,False,Belief: Content false beliefs,4
723,5,False Belief Task.jsonl,,,False Belief Task,,بعد أن يفتح شياو باي الحقيبة، ماذا يعتقد لي لي أن شياو باي يتوقع أن يجد داخل الحقيبة؟,يجد لي لي حقيبة يد في البار، وهناك علامة على الحقيبة عبارة عن كوب، لكن لي لي لا يمكنه رؤية ما يوجد داخل الحقيبة، يفتح لي لي الحقيبة ويجد قلمًا، ولا يوجد كوب داخل الحقيبة، ثم يغلق لي لي الحقيبة ويعيدها إلى مكانها، يدخل شياو باي إلى البار ويرى الحقيبة.,,D,معطف,كوب,قلم,شمندر,,False,Belief: Content false beliefs Belief: Second-order beliefs,5
