observation_1,observation_2,hypothesis_1,hypothesis_2,label
Melody just turned 16.,"Now, she can get her license and drive everywhere!","Melody took drivers lessons, and then took her drivers test.","Melody took guitar lessons, then took her recital test.",1
Becs sat down to start her novel on Sunday morning.,"For the next 6 hours, she wrote without stopping.","Bec's poured herself a cup of decaf coffee, got comfortable and cleared her mind.","Bec's poured herself a cup of coffee, got comfortable and cleared her mind.",2
Jim wanted to go to a live music venue.,They went to the classical music venue.,Jim asked his friend if he wanted to go to a movie.,Jim asked his friend if he would like to go with.,2
Amy disliked Sue.,The girls became best friends.,"Sue gave Amy a punch in her arm for her birthday."".",Sue gave Amy a Gucci purse for her birthday.,2
Amy disliked Sue.,The girls became best friends.,They both had to work on a project together.,They both ignored each other.,1
Sally goes to a school with lots of other kids.,She was very grateful.,Sally met a nice friend.,Sally had a horrible day at school.,1
Sally goes to a school with lots of other kids.,She was very grateful.,The other kids bought sally a birthday present.,The kids bullied Sally very badly.,1
Mike spends a lot of his time on the internet.,Now other people love the internet because of Mike's website.,Mike created a website that helps people search.,Mike created a website that help people date.,1
Amber drove home from work one night,It cost her boyfriend a lot of money to get fixed,Amber's car broke down on the way there.,Amber's car didn't break down on the way there.,1
Amber drove home from work one night,It cost her boyfriend a lot of money to get fixed,The car was damaged when Amber fell asleep.,The car was safe when Amber was asleep.,1
Cheyanne was at Easter brunch.,"She took a sip and immediately spit it out, hating the taste.",Cheyanne was offered a mimosa which is champagne and orange juice.,Cheyanne was offered a mimosa which is champagne and blue juice.,1
I am visiting my mother-in-law this weekend.,I ordered a big number alarm clock that has good reviews.,I didn't need an alarm clock to get up.,I needed a new alarm clock that I could see clearly.,2
Cam made a bird feeder in art class.,Cam was so pleased with his handiwork!,Cam designed it to replicate her childhood lemons.,Cam designed it to replicate her childhood home.,2
Cam made a bird feeder in art class.,Cam was so pleased with his handiwork!,The bird feeder turned out great.,The bird feeder turned out horribly.,1
Joe really hated to clean his house.,He programmed his Roomba to clean every spot in his house.,Joe had a plan to never sweep again.,Joe had a plan to sweep everyday.,1
"Before school was finished, Drew took Nancy to a quiet place.","On the other hand, Nancy maintained the same attitude.",Drew was acting lovey dovey.,Drew was acting hateful.,1
Susan loves to ride her horse on the nearby trails.,Susan needed stitches to close the cut on her head.,Susan fell off her horse and cut her head when the horse got spooked.,Susan fell off her bike and cut her head when the horse got spooked.,1
Eve wanted to skateboard.,But soon she was skating very well!,Eve decided to try skating first.,Eve decided to try knitting first.,1
Eve wanted to skateboard.,But soon she was skating very well!,Eve was not very good and decided to quit.,Eve was not very good but kept at it.,2
"Lou had a date, but he was so low on money.",And the two ended up having a wonderful time!,He planned a low cost picnic lunch.,"He planned an expensive, catered picnic lunch.",1
"Lou had a date, but he was so low on money.",And the two ended up having a wonderful time!,lou decided to not go on the dae.,Lou decided to take his date on a picnic in the park.,2
Lindsay had a day off and wanted to go somewhere.,The ducks ate the bread.,Lindsay went to the pond filled with different animals.,Lindsay went to the pond filled with dead animals.,1
Lindsay had a day off and wanted to go somewhere.,The ducks ate the bread.,She with a loaf of deprivation.,She with a loaf of bread.,2
Gina's pencils had been missing for 2 days.,But it was time to give up her search.,Gina never looked for it.,Gina looked for it for awhile.,2
Jan kept smelling something in the bathroom.,She finally found part of an old grape from last week's breakfast.,Jan decide to find what was stinking.,Jan decide to avoid what was stinking.,1
Jan kept smelling something in the bathroom.,She finally found part of an old grape from last week's breakfast.,Jan searched the bathroom very carefully.,Jan searched the basement very carefully.,1
Hank had a feeling his kids were snooping for Christmas gifts.,Till the morning he heard screams and pounding on the basement door.,Hank his the gifts in the basement.,Hank sold the gifts in the basement.,1
Allan hated gym class.,Allan never hated gym class again!,Allan finally found an activity he was bad at.,Allan finally found an activity he was good at.,2
Jane was sitting on a bench at the park.,The bird ate it.,Jane accidentally dropped the last page of her book.,Jane accidentally dropped the last bite of her sandwich.,2
Jane cooked spinach and chicken for dinner.,"Upon hearing this, her kids gobbled up the spinach!",Her kids hated spinach.,Her kids liked spinach.,2
Josh was learning how to diagonalize matrices.,Wolfram Alpha worked perfectly and josh became happy!,Josh licked the text book twice.,Josh read the text book twice.,2
Josh was learning how to diagonalize matrices.,Wolfram Alpha worked perfectly and josh became happy!,Josh went online to find resources to help him learn.,"Josh went online to find resources to help him learn, but he found nothing.",1
Josh found a used trampoline for sale online.,His kids love the trampoline!,Josh decided to buy the trampoline.,Josh decided not to buy the trampoline.,1
Josh found a used trampoline for sale online.,His kids love the trampoline!,Josh went to see the trampoline to pay for it.,Josh went to see the speaker to pay for it.,1
Ada watched a red robin land on her lawn.,Ada was a little taken aback by nature's violence!,Ada watched the robin pluck her cat's eyes out.,Ada's cat pounced and ripped the bird to shreds.,2
Ada watched a red robin land on her lawn.,Ada was a little taken aback by nature's violence!,the red robin had been injured.,The red robin looked beautiful in the sunlight.,1
